E207  (12.04%)
   0.8217825E-01 -0.2836630E-01
   0.8828945E-01 -0.2907457E-01
   0.9447392E-01 -0.2973490E-01
   0.1007214     -0.3035120E-01
   0.1070195     -0.3092611E-01
   0.1133573     -0.3146080E-01
   0.1197255     -0.3195685E-01
   0.1261176     -0.3241631E-01
   0.1325293     -0.3284159E-01
   0.1389591     -0.3323497E-01
   0.1454063     -0.3359792E-01
   0.1518703     -0.3393184E-01
   0.1583501     -0.3423812E-01
   0.1648449     -0.3451822E-01
   0.1713535     -0.3477359E-01
   0.1778747     -0.3500543E-01
   0.1844074     -0.3521469E-01
   0.1909504     -0.3540230E-01
   0.1975026     -0.3556925E-01
   0.2040629     -0.3571653E-01
   0.2106303     -0.3584515E-01
   0.2172036     -0.3595593E-01
   0.2237820     -0.3604933E-01
   0.2303648     -0.3612576E-01
   0.2369515     -0.3618564E-01
   0.2435418     -0.3622939E-01
   0.2501355     -0.3625747E-01
   0.2567326     -0.3627029E-01
   0.2633335     -0.3626823E-01
   0.2699381     -0.3625159E-01
   0.2765461     -0.3622069E-01
   0.2831571     -0.3617584E-01
   0.2897703     -0.3611736E-01
   0.2963848     -0.3604559E-01
   0.3029992     -0.3596085E-01
   0.3096123     -0.3586316E-01
   0.3162228     -0.3575221E-01
   0.3228303     -0.3562771E-01
   0.3294343     -0.3548932E-01
   0.3360350     -0.3533672E-01
   0.3426330     -0.3516958E-01
   0.3492292     -0.3498756E-01
   0.3558249     -0.3479045E-01
   0.3624216     -0.3457863E-01
   0.3690206     -0.3435257E-01
   0.3756228     -0.3411271E-01
   0.3822293     -0.3385954E-01
   0.3888408     -0.3359350E-01
   0.3954577     -0.3331508E-01
   0.4020804     -0.3302474E-01
   0.4087093     -0.3272308E-01
   0.4153443     -0.3241084E-01
   0.4219855     -0.3208876E-01
   0.4286329     -0.3175761E-01
   0.4352861     -0.3141816E-01
   0.4419451     -0.3107119E-01
   0.4486093     -0.3071749E-01
   0.4552783     -0.3035787E-01
   0.4619516     -0.2999289E-01
   0.4686285     -0.2962296E-01
   0.4753087     -0.2924846E-01
   0.4819917     -0.2886976E-01
   0.4886773     -0.2848725E-01
   0.4953650     -0.2810131E-01
   0.5020547     -0.2771231E-01
   0.5087464     -0.2732062E-01
   0.5154397     -0.2692650E-01
   0.5221348     -0.2653016E-01
   0.5288314     -0.2613177E-01
   0.5355296     -0.2573152E-01
   0.5422291     -0.2532961E-01
   0.5489298     -0.2492622E-01
   0.5556318     -0.2452155E-01
   0.5623347     -0.2411577E-01
   0.5690386     -0.2370909E-01
   0.5757433     -0.2330168E-01
   0.5824487     -0.2289372E-01
   0.5891547     -0.2248539E-01
   0.5958611     -0.2207687E-01
   0.6025678     -0.2166835E-01
   0.6092747     -0.2126001E-01
   0.6159818     -0.2085202E-01
   0.6226888     -0.2044451E-01
   0.6293956     -0.2003753E-01
   0.6361021     -0.1963115E-01
   0.6428083     -0.1922546E-01
   0.6495139     -0.1882050E-01
   0.6562189     -0.1841635E-01
   0.6629231     -0.1801308E-01
   0.6696265     -0.1761076E-01
   0.6763290     -0.1720949E-01
   0.6830304     -0.1680941E-01
   0.6897309     -0.1641064E-01
   0.6964304     -0.1601330E-01
   0.7031290     -0.1561750E-01
   0.7098268     -0.1522336E-01
   0.7165241     -0.1483100E-01
   0.7232209     -0.1444049E-01
   0.7299175     -0.1405185E-01
   0.7366140     -0.1366509E-01
   0.7433104     -0.1328023E-01
   0.7500068     -0.1289728E-01
   0.7567032     -0.1251628E-01
   0.7633995     -0.1213724E-01
   0.7700956     -0.1176020E-01
   0.7767914     -0.1138526E-01
   0.7834868     -0.1101252E-01
   0.7901816     -0.1064206E-01
   0.7968758     -0.1027400E-01
   0.8035692     -0.9908429E-02
   0.8102617     -0.9545441E-02
   0.8169533     -0.9185105E-02
   0.8236441     -0.8827440E-02
   0.8303343     -0.8472449E-02
   0.8370244     -0.8120128E-02
   0.8437150     -0.7770460E-02
   0.8504071     -0.7423421E-02
   0.8571015     -0.7078895E-02
   0.8637991     -0.6736553E-02
   0.8704996     -0.6396066E-02
   0.8772022     -0.6057141E-02
   0.8839055     -0.5719521E-02
   0.8906070     -0.5382951E-02
   0.8973039     -0.5046592E-02
   0.9039931     -0.4709105E-02
   0.9106717     -0.4369144E-02
   0.9173368     -0.4025379E-02
   0.9239855     -0.3676496E-02
   0.9306147     -0.3321141E-02
   0.9372210     -0.2957979E-02
   0.9438002     -0.2585762E-02
   0.9503475     -0.2203584E-02
   0.9568523     -0.1816213E-02
   0.9632825     -0.1434543E-02
   0.9695849     -0.1070256E-02
   0.9756917     -0.7363968E-03
   0.9815158     -0.4506077E-03
   0.9869655     -0.2259601E-03
   0.9919727     -0.7242728E-04
   0.9964885     -0.3036748E-06
    1.000000     -0.1490778E-18
