E205  (10.48%)
   0.4692420E-03  0.2465007E-02
   0.2458647E-03  0.1765870E-02
   0.9391634E-04  0.1080863E-02
   0.1324132E-04  0.4021390E-03
   0.6301379E-05 -0.2780627E-03
   0.7377574E-04 -0.9656771E-03
   0.2134780E-03 -0.1663554E-02
   0.4256761E-03 -0.2373674E-02
   0.7131446E-03 -0.3097211E-02
   0.1081086E-02 -0.3834106E-02
   0.1537118E-02 -0.4582136E-02
   0.2090957E-02 -0.5335026E-02
   0.2753342E-02 -0.6079977E-02
   0.3538881E-02 -0.6808091E-02
   0.4467116E-02 -0.7517184E-02
   0.5560243E-02 -0.8206259E-02
   0.6842059E-02 -0.8876900E-02
   0.8335317E-02 -0.9536349E-02
   0.1005635E-01 -0.1020333E-01
   0.1200948E-01 -0.1091472E-01
   0.1421546E-01 -0.1169130E-01
   0.1670655E-01 -0.1252878E-01
   0.1950032E-01 -0.1341051E-01
   0.2259733E-01 -0.1430734E-01
   0.2600721E-01 -0.1518660E-01
   0.2977616E-01 -0.1603354E-01
   0.3395909E-01 -0.1684802E-01
   0.3860143E-01 -0.1763274E-01
   0.4370888E-01 -0.1839478E-01
   0.4920815E-01 -0.1913620E-01
   0.5496830E-01 -0.1983531E-01
   0.6085380E-01 -0.2047374E-01
   0.6678020E-01 -0.2104545E-01
   0.7273913E-01 -0.2155495E-01
   0.7875721E-01 -0.2200999E-01
   0.8485384E-01 -0.2241713E-01
   0.9103652E-01 -0.2278201E-01
   0.9729848E-01 -0.2310983E-01
   0.1036194     -0.2340389E-01
   0.1099775     -0.2366499E-01
   0.1163563     -0.2389439E-01
   0.1227451     -0.2409387E-01
   0.1291397     -0.2426563E-01
   0.1355422     -0.2441192E-01
   0.1419565     -0.2453455E-01
   0.1483857     -0.2463520E-01
   0.1548313     -0.2471549E-01
   0.1612935     -0.2477706E-01
   0.1677709     -0.2482154E-01
   0.1742610     -0.2485032E-01
   0.1807610     -0.2486421E-01
   0.1872687     -0.2486400E-01
   0.1937822     -0.2485050E-01
   0.2003005     -0.2482452E-01
   0.2068229     -0.2478689E-01
   0.2133492     -0.2473843E-01
   0.2198797     -0.2467971E-01
   0.2264145     -0.2461126E-01
   0.2329537     -0.2453360E-01
   0.2394972     -0.2444724E-01
   0.2460448     -0.2435272E-01
   0.2525963     -0.2425055E-01
   0.2591513     -0.2414124E-01
   0.2657094     -0.2402515E-01
   0.2722704     -0.2390261E-01
   0.2788339     -0.2377395E-01
   0.2853997     -0.2363949E-01
   0.2919676     -0.2349956E-01
   0.2985375     -0.2335448E-01
   0.3051094     -0.2320459E-01
   0.3116833     -0.2305014E-01
   0.3182590     -0.2289138E-01
   0.3248366     -0.2272852E-01
   0.3314159     -0.2256182E-01
   0.3379970     -0.2239150E-01
   0.3445797     -0.2221780E-01
   0.3511640     -0.2204095E-01
   0.3577496     -0.2186119E-01
   0.3643365     -0.2167867E-01
   0.3709246     -0.2149353E-01
   0.3775138     -0.2130592E-01
   0.3841039     -0.2111599E-01
   0.3906951     -0.2092388E-01
   0.3972872     -0.2072973E-01
   0.4038802     -0.2053368E-01
   0.4104741     -0.2033587E-01
   0.4170690     -0.2013642E-01
   0.4236648     -0.1993543E-01
   0.4302615     -0.1973302E-01
   0.4368591     -0.1952930E-01
   0.4434574     -0.1932439E-01
   0.4500565     -0.1911838E-01
   0.4566563     -0.1891141E-01
   0.4632565     -0.1870357E-01
   0.4698572     -0.1849492E-01
   0.4764582     -0.1828551E-01
   0.4830595     -0.1807538E-01
   0.4896610     -0.1786457E-01
   0.4962628     -0.1765312E-01
   0.5028648     -0.1744106E-01
   0.5094671     -0.1722844E-01
   0.5160698     -0.1701530E-01
   0.5226729     -0.1680168E-01
   0.5292766     -0.1658764E-01
   0.5358809     -0.1637324E-01
   0.5424856     -0.1615855E-01
   0.5490909     -0.1594361E-01
   0.5556966     -0.1572850E-01
   0.5623026     -0.1551327E-01
   0.5689087     -0.1529800E-01
   0.5755148     -0.1508273E-01
   0.5821208     -0.1486753E-01
   0.5887264     -0.1465242E-01
   0.5953317     -0.1443747E-01
   0.6019367     -0.1422270E-01
   0.6085412     -0.1400817E-01
   0.6151455     -0.1379391E-01
   0.6217495     -0.1357997E-01
   0.6283533     -0.1336635E-01
   0.6349572     -0.1315306E-01
   0.6415611     -0.1294007E-01
   0.6481651     -0.1272737E-01
   0.6547693     -0.1251496E-01
   0.6613736     -0.1230283E-01
   0.6679781     -0.1209096E-01
   0.6745826     -0.1187934E-01
   0.6811871     -0.1166798E-01
   0.6877916     -0.1145690E-01
   0.6943959     -0.1124611E-01
   0.7010002     -0.1103563E-01
   0.7076042     -0.1082547E-01
   0.7142082     -0.1061564E-01
   0.7208121     -0.1040617E-01
   0.7274159     -0.1019705E-01
   0.7340197     -0.9988295E-02
   0.7406235     -0.9779914E-02
   0.7472273     -0.9571908E-02
   0.7538311     -0.9364283E-02
   0.7604349     -0.9157046E-02
   0.7670386     -0.8950203E-02
   0.7736421     -0.8743754E-02
   0.7802454     -0.8537615E-02
   0.7868483     -0.8331650E-02
   0.7934510     -0.8125721E-02
   0.8000534     -0.7919686E-02
   0.8066557     -0.7713404E-02
   0.8132581     -0.7506731E-02
   0.8198607     -0.7299542E-02
   0.8264637     -0.7091799E-02
   0.8330669     -0.6883492E-02
   0.8396700     -0.6674619E-02
   0.8462725     -0.6465188E-02
   0.8528735     -0.6255212E-02
   0.8594720     -0.6044638E-02
   0.8660667     -0.5832913E-02
   0.8726562     -0.5619286E-02
   0.8792390     -0.5403014E-02
   0.8858133     -0.5183366E-02
   0.8923773     -0.4959617E-02
   0.8989290     -0.4730435E-02
   0.9054659     -0.4493506E-02
   0.9119849     -0.4246485E-02
   0.9184821     -0.3987114E-02
   0.9249533     -0.3713243E-02
   0.9313953     -0.3423047E-02
   0.9378099     -0.3114827E-02
   0.9442052     -0.2786581E-02
   0.9505958     -0.2435925E-02
   0.9569958     -0.2063903E-02
   0.9633877     -0.1679292E-02
   0.9697075     -0.1294346E-02
   0.9758546     -0.9252703E-03
   0.9817101     -0.5972565E-03
   0.9871663     -0.3305842E-03
   0.9921508     -0.1383191E-03
   0.9965966     -0.3050034E-04
    1.000000     -0.2742269E-19
