E471  (6.25%)
   0.1260425     -0.4375856E-02
   0.1322577     -0.3936799E-02
   0.1384670     -0.3489938E-02
   0.1446761     -0.3035995E-02
   0.1508892     -0.2575741E-02
   0.1571092     -0.2110045E-02
   0.1633374     -0.1639884E-02
   0.1695738     -0.1166357E-02
   0.1758166     -0.6906228E-03
   0.1820634     -0.2134538E-03
   0.1883105      0.2644756E-03
   0.1945573      0.7427390E-03
   0.2008048      0.1221027E-02
   0.2070508      0.1698794E-02
   0.2132946      0.2175591E-02
   0.2195361      0.2651045E-02
   0.2257756      0.3124849E-02
   0.2320135      0.3596713E-02
   0.2382501      0.4066345E-02
   0.2444855      0.4533454E-02
   0.2507199      0.4997746E-02
   0.2569537      0.5458925E-02
   0.2631870      0.5916694E-02
   0.2694199      0.6370831E-02
   0.2756526      0.6821240E-02
   0.2818851      0.7267837E-02
   0.2881175      0.7710531E-02
   0.2943499      0.8149233E-02
   0.3005822      0.8583849E-02
   0.3068144      0.9014286E-02
   0.3130463      0.9440445E-02
   0.3192780      0.9862208E-02
   0.3255093      0.1027941E-01
   0.3317402      0.1069189E-01
   0.3379705      0.1109948E-01
   0.3442004      0.1150202E-01
   0.3504298      0.1189935E-01
   0.3566587      0.1229132E-01
   0.3628874      0.1267776E-01
   0.3691158      0.1305853E-01
   0.3753440      0.1343354E-01
   0.3815722      0.1380272E-01
   0.3878005      0.1416601E-01
   0.3940288      0.1452335E-01
   0.4002572      0.1487468E-01
   0.4064858      0.1521993E-01
   0.4127144      0.1555903E-01
   0.4189431      0.1589191E-01
   0.4251718      0.1621850E-01
   0.4314004      0.1653871E-01
   0.4376289      0.1685244E-01
   0.4438572      0.1715959E-01
   0.4500854      0.1746005E-01
   0.4563133      0.1775374E-01
   0.4625411      0.1804056E-01
   0.4687688      0.1832042E-01
   0.4749964      0.1859321E-01
   0.4812240      0.1885886E-01
   0.4874517      0.1911731E-01
   0.4936795      0.1936853E-01
   0.4999075      0.1961247E-01
   0.5061357      0.1984910E-01
   0.5123640      0.2007839E-01
   0.5185925      0.2030028E-01
   0.5248210      0.2051475E-01
   0.5310495      0.2072174E-01
   0.5372779      0.2092122E-01
   0.5435061      0.2111309E-01
   0.5497340      0.2129723E-01
   0.5559616      0.2147352E-01
   0.5621887      0.2164184E-01
   0.5684155      0.2180208E-01
   0.5746418      0.2195412E-01
   0.5808678      0.2209784E-01
   0.5870935      0.2223314E-01
   0.5933190      0.2235989E-01
   0.5995443      0.2247802E-01
   0.6057697      0.2258746E-01
   0.6119949      0.2268813E-01
   0.6182202      0.2277998E-01
   0.6244454      0.2286293E-01
   0.6306704      0.2293692E-01
   0.6368952      0.2300188E-01
   0.6431195      0.2305775E-01
   0.6493431      0.2310444E-01
   0.6555659      0.2314180E-01
   0.6617878      0.2316961E-01
   0.6680085      0.2318766E-01
   0.6742281      0.2319574E-01
   0.6804465      0.2319364E-01
   0.6866639      0.2318115E-01
   0.6928803      0.2315805E-01
   0.6990960      0.2312413E-01
   0.7053111      0.2307921E-01
   0.7115260      0.2302319E-01
   0.7177406      0.2295603E-01
   0.7239551      0.2287766E-01
   0.7301694      0.2278802E-01
   0.7363834      0.2268706E-01
   0.7425968      0.2257472E-01
   0.7488094      0.2245095E-01
   0.7550208      0.2231569E-01
   0.7612305      0.2216867E-01
   0.7674382      0.2200953E-01
   0.7736436      0.2183792E-01
   0.7798467      0.2165345E-01
   0.7860474      0.2145576E-01
   0.7922459      0.2124448E-01
   0.7984422      0.2101924E-01
   0.8046367      0.2077965E-01
   0.8108296      0.2052533E-01
   0.8170210      0.2025589E-01
   0.8232106      0.1997098E-01
   0.8293980      0.1967023E-01
   0.8355825      0.1935330E-01
   0.8417632      0.1901989E-01
   0.8479390      0.1866965E-01
   0.8541088      0.1830196E-01
   0.8602721      0.1791601E-01
   0.8664287      0.1751096E-01
   0.8725794      0.1708594E-01
   0.8787251      0.1664000E-01
   0.8848678      0.1617218E-01
   0.8910094      0.1568129E-01
   0.8971502      0.1516604E-01
   0.9032883      0.1462527E-01
   0.9094190      0.1405814E-01
   0.9155350      0.1346413E-01
   0.9216267      0.1284301E-01
   0.9276842      0.1219253E-01
   0.9337030      0.1150805E-01
   0.9396859      0.1078420E-01
   0.9456422      0.1001480E-01
   0.9515877      0.9192628E-02
   0.9575347      0.8311261E-02
   0.9634729      0.7368139E-02
   0.9693640      0.6365951E-02
   0.9751479      0.5313344E-02
   0.9807830      0.4218573E-02
   0.9862961      0.3077698E-02
   0.9917400      0.1883354E-02
   0.9966613      0.7658585E-03
    1.000000      0.2270048E-18
