E221  (9.39%)
   0.2233461E-01 -0.1322160E-01
   0.2536063E-01 -0.1402743E-01
   0.2883322E-01 -0.1487314E-01
   0.3289094E-01 -0.1577668E-01
   0.3759470E-01 -0.1673454E-01
   0.4282103E-01 -0.1769950E-01
   0.4830070E-01 -0.1861236E-01
   0.5382060E-01 -0.1944450E-01
   0.5936255E-01 -0.2020552E-01
   0.6499475E-01 -0.2091135E-01
   0.7076938E-01 -0.2157230E-01
   0.7671235E-01 -0.2219462E-01
   0.8281205E-01 -0.2278096E-01
   0.8902261E-01 -0.2332947E-01
   0.9529696E-01 -0.2383785E-01
   0.1016000     -0.2430617E-01
   0.1079123     -0.2473658E-01
   0.1142316     -0.2513263E-01
   0.1205660     -0.2549736E-01
   0.1269228     -0.2583301E-01
   0.1333066     -0.2614160E-01
   0.1397191     -0.2642498E-01
   0.1461589     -0.2668489E-01
   0.1526219     -0.2692276E-01
   0.1591036     -0.2713959E-01
   0.1656001     -0.2733642E-01
   0.1721085     -0.2751439E-01
   0.1786265     -0.2767468E-01
   0.1851528     -0.2781856E-01
   0.1916868     -0.2794706E-01
   0.1982283     -0.2806080E-01
   0.2047771     -0.2816040E-01
   0.2113326     -0.2824645E-01
   0.2178948     -0.2831957E-01
   0.2244632     -0.2838037E-01
   0.2310375     -0.2842946E-01
   0.2376174     -0.2846736E-01
   0.2442025     -0.2849454E-01
   0.2507928     -0.2851148E-01
   0.2573878     -0.2851865E-01
   0.2639875     -0.2851654E-01
   0.2705916     -0.2850564E-01
   0.2772000     -0.2848642E-01
   0.2838126     -0.2845924E-01
   0.2904292     -0.2842443E-01
   0.2970494     -0.2838232E-01
   0.3036730     -0.2833324E-01
   0.3102995     -0.2827753E-01
   0.3169284     -0.2821553E-01
   0.3235592     -0.2814758E-01
   0.3301912     -0.2807386E-01
   0.3368242     -0.2799447E-01
   0.3434577     -0.2790949E-01
   0.3500918     -0.2781899E-01
   0.3567264     -0.2772307E-01
   0.3633617     -0.2762179E-01
   0.3699982     -0.2751522E-01
   0.3766363     -0.2740348E-01
   0.3832767     -0.2728678E-01
   0.3899196     -0.2716536E-01
   0.3965653     -0.2703948E-01
   0.4032138     -0.2690940E-01
   0.4098649     -0.2677538E-01
   0.4165183     -0.2663768E-01
   0.4231734     -0.2649658E-01
   0.4298296     -0.2635227E-01
   0.4364862     -0.2620477E-01
   0.4431427     -0.2605407E-01
   0.4497987     -0.2590015E-01
   0.4564542     -0.2574300E-01
   0.4631090     -0.2558260E-01
   0.4697633     -0.2541892E-01
   0.4764175     -0.2525193E-01
   0.4830719     -0.2508164E-01
   0.4897271     -0.2490813E-01
   0.4963833     -0.2473151E-01
   0.5030407     -0.2455188E-01
   0.5096993     -0.2436936E-01
   0.5163592     -0.2418404E-01
   0.5230200     -0.2399606E-01
   0.5296816     -0.2380553E-01
   0.5363434     -0.2361253E-01
   0.5430050     -0.2341704E-01
   0.5496663     -0.2321906E-01
   0.5563269     -0.2301854E-01
   0.5629869     -0.2281545E-01
   0.5696463     -0.2260976E-01
   0.5763054     -0.2240144E-01
   0.5829644     -0.2219043E-01
   0.5896237     -0.2197673E-01
   0.5962838     -0.2176041E-01
   0.6029449     -0.2154157E-01
   0.6096070     -0.2132029E-01
   0.6162702     -0.2109668E-01
   0.6229343     -0.2087082E-01
   0.6295991     -0.2064283E-01
   0.6362641     -0.2041282E-01
   0.6429289     -0.2018080E-01
   0.6495930     -0.1994670E-01
   0.6562562     -0.1971041E-01
   0.6629180     -0.1947183E-01
   0.6695785     -0.1923086E-01
   0.6762376     -0.1898739E-01
   0.6828953     -0.1874131E-01
   0.6895519     -0.1849250E-01
   0.6962076     -0.1824092E-01
   0.7028626     -0.1798653E-01
   0.7095172     -0.1772931E-01
   0.7161715     -0.1746922E-01
   0.7228257     -0.1720623E-01
   0.7294799     -0.1694032E-01
   0.7361341     -0.1667146E-01
   0.7427885     -0.1639962E-01
   0.7494431     -0.1612480E-01
   0.7560976     -0.1584696E-01
   0.7627518     -0.1556611E-01
   0.7694055     -0.1528224E-01
   0.7760581     -0.1499535E-01
   0.7827092     -0.1470543E-01
   0.7893581     -0.1441232E-01
   0.7960043     -0.1411575E-01
   0.8026474     -0.1381543E-01
   0.8092871     -0.1351106E-01
   0.8159233     -0.1320235E-01
   0.8225559     -0.1288901E-01
   0.8291850     -0.1257073E-01
   0.8358106     -0.1224724E-01
   0.8424328     -0.1191828E-01
   0.8490516     -0.1158358E-01
   0.8556670     -0.1124286E-01
   0.8622790     -0.1089586E-01
   0.8688872     -0.1054212E-01
   0.8754904     -0.1018084E-01
   0.8820856     -0.9811305E-02
   0.8886684     -0.9432900E-02
   0.8952327     -0.9045136E-02
   0.9017714     -0.8647065E-02
   0.9082774     -0.8235538E-02
   0.9147450     -0.7806923E-02
   0.9211704     -0.7357670E-02
   0.9275513     -0.6884331E-02
   0.9338876     -0.6384194E-02
   0.9401850     -0.5855276E-02
   0.9464562     -0.5294990E-02
   0.9527206     -0.4699890E-02
   0.9589972     -0.4069414E-02
   0.9652665     -0.3412204E-02
   0.9714527     -0.2743913E-02
   0.9774369     -0.2088769E-02
   0.9830770     -0.1484167E-02
   0.9882507     -0.9596155E-03
   0.9928883     -0.5314275E-03
   0.9969426     -0.2066174E-03
    1.000000      0.2303930E-18
