E178  (8.69%)
   0.1127168      0.4891533E-01
   0.1068318      0.4767435E-01
   0.1009853      0.4638794E-01
   0.9518118E-01  0.4505341E-01
   0.8941772E-01  0.4366679E-01
   0.8368746E-01  0.4222264E-01
   0.7797801E-01  0.4071376E-01
   0.7228073E-01  0.3913188E-01
   0.6660879E-01  0.3747371E-01
   0.6100046E-01  0.3574455E-01
   0.5551427E-01  0.3395904E-01
   0.5020830E-01  0.3213301E-01
   0.4508423E-01  0.3026209E-01
   0.4008093E-01  0.2831798E-01
   0.3508727E-01  0.2624531E-01
   0.3000858E-01  0.2397265E-01
   0.2506368E-01  0.2155821E-01
   0.2073121E-01  0.1924311E-01
   0.1721108E-01  0.1719430E-01
   0.1430818E-01  0.1535819E-01
   0.1178541E-01  0.1362447E-01
   0.9474826E-02  0.1189282E-01
   0.7269646E-02  0.1006446E-01
   0.5323936E-02  0.8241922E-02
   0.3844749E-02  0.6682410E-02
   0.2755751E-02  0.5418754E-02
   0.1925406E-02  0.4373224E-02
   0.1291083E-02  0.3478931E-02
   0.8097724E-03  0.2686011E-02
   0.4527366E-03  0.1962056E-02
   0.2032351E-03  0.1285802E-02
   0.5291876E-04  0.6421323E-03
   0.4881851E-07  0.1909870E-04
   0.4913901E-04 -0.5940758E-03
   0.2028471E-03 -0.1207646E-02
   0.4594458E-03 -0.1830543E-02
   0.8233528E-03 -0.2471395E-02
   0.1306317E-02 -0.3139552E-02
   0.1929353E-02 -0.3845695E-02
   0.2725327E-02 -0.4600738E-02
   0.3737670E-02 -0.5407892E-02
   0.5048431E-02 -0.6264887E-02
   0.6796397E-02 -0.7162382E-02
   0.9099546E-02 -0.8059060E-02
   0.1187598E-01 -0.8911523E-02
   0.1496866E-01 -0.9774638E-02
   0.1842317E-01 -0.1067577E-01
   0.2234117E-01 -0.1160764E-01
   0.2682020E-01 -0.1254124E-01
   0.3186551E-01 -0.1342058E-01
   0.3733722E-01 -0.1420612E-01
   0.4302955E-01 -0.1488762E-01
   0.4880286E-01 -0.1548811E-01
   0.5463071E-01 -0.1602677E-01
   0.6051425E-01 -0.1650743E-01
   0.6645233E-01 -0.1693347E-01
   0.7244077E-01 -0.1730836E-01
   0.7847291E-01 -0.1763586E-01
   0.8454170E-01 -0.1792015E-01
   0.9064052E-01 -0.1816579E-01
   0.9676328E-01 -0.1837770E-01
   0.1029046     -0.1856082E-01
   0.1090601     -0.1871795E-01
   0.1152265     -0.1885050E-01
   0.1214016     -0.1895995E-01
   0.1275838     -0.1904785E-01
   0.1337729     -0.1911578E-01
   0.1399694     -0.1916528E-01
   0.1461738     -0.1919774E-01
   0.1523864     -0.1921454E-01
   0.1586070     -0.1921705E-01
   0.1648351     -0.1920668E-01
   0.1710696     -0.1918484E-01
   0.1773091     -0.1915274E-01
   0.1835520     -0.1911088E-01
   0.1897974     -0.1905961E-01
   0.1960443     -0.1899933E-01
   0.2022922     -0.1893040E-01
   0.2085412     -0.1885320E-01
   0.2147912     -0.1876809E-01
   0.2210427     -0.1867548E-01
   0.2272963     -0.1857583E-01
   0.2335521     -0.1846958E-01
   0.2398105     -0.1835721E-01
   0.2460716     -0.1823917E-01
   0.2523352     -0.1811593E-01
   0.2586013     -0.1798795E-01
   0.2648695     -0.1785567E-01
   0.2711396     -0.1771935E-01
   0.2774112     -0.1757924E-01
   0.2836842     -0.1743559E-01
   0.2899582     -0.1728863E-01
   0.2962330     -0.1713862E-01
   0.3025086     -0.1698581E-01
   0.3087846     -0.1683044E-01
   0.3150611     -0.1667267E-01
   0.3213378     -0.1651260E-01
   0.3276149     -0.1635029E-01
   0.3338921     -0.1618583E-01
   0.3401697     -0.1601927E-01
   0.3464475     -0.1585070E-01
   0.3527258     -0.1568018E-01
   0.3590046     -0.1550779E-01
   0.3652841     -0.1533364E-01
   0.3715644     -0.1515788E-01
   0.3778457     -0.1498072E-01
   0.3841280     -0.1480232E-01
   0.3904114     -0.1462287E-01
   0.3966957     -0.1444255E-01
   0.4029809     -0.1426154E-01
   0.4092669     -0.1408004E-01
   0.4155536     -0.1389819E-01
   0.4218407     -0.1371606E-01
   0.4281282     -0.1353366E-01
   0.4344158     -0.1335100E-01
   0.4407034     -0.1316810E-01
   0.4469910     -0.1298499E-01
   0.4532785     -0.1280168E-01
   0.4595658     -0.1261818E-01
   0.4658528     -0.1243451E-01
   0.4721396     -0.1225073E-01
   0.4784260     -0.1206691E-01
   0.4847123     -0.1188315E-01
   0.4909982     -0.1169955E-01
   0.4972838     -0.1151618E-01
   0.5035692     -0.1133315E-01
   0.5098544     -0.1115053E-01
   0.5161394     -0.1096843E-01
   0.5224242     -0.1078691E-01
   0.5287089     -0.1060601E-01
   0.5349935     -0.1042572E-01
   0.5412781     -0.1024607E-01
   0.5475627     -0.1006704E-01
   0.5538472     -0.9888646E-02
   0.5601318     -0.9710894E-02
   0.5664165     -0.9533787E-02
   0.5727012     -0.9357331E-02
   0.5789860     -0.9181534E-02
   0.5852708     -0.9006411E-02
   0.5915558     -0.8831979E-02
   0.5978407     -0.8658253E-02
   0.6041256     -0.8485249E-02
   0.6104105     -0.8312986E-02
   0.6166952     -0.8141480E-02
   0.6229796     -0.7970749E-02
   0.6292637     -0.7800817E-02
   0.6355473     -0.7631756E-02
   0.6418304     -0.7463658E-02
   0.6481129     -0.7296614E-02
   0.6543949     -0.7130716E-02
   0.6606764     -0.6966054E-02
   0.6669575     -0.6802715E-02
   0.6732382     -0.6640789E-02
   0.6795189     -0.6480357E-02
   0.6857996     -0.6321437E-02
   0.6920806     -0.6163980E-02
   0.6983619     -0.6007938E-02
   0.7046435     -0.5853264E-02
   0.7109255     -0.5699911E-02
   0.7172079     -0.5547834E-02
   0.7234904     -0.5396989E-02
   0.7297731     -0.5247337E-02
   0.7360557     -0.5098894E-02
   0.7423382     -0.4951716E-02
   0.7486203     -0.4805863E-02
   0.7549021     -0.4661390E-02
   0.7611835     -0.4518354E-02
   0.7674647     -0.4376808E-02
   0.7737456     -0.4236808E-02
   0.7800264     -0.4098392E-02
   0.7863072     -0.3961559E-02
   0.7925882     -0.3826298E-02
   0.7988692     -0.3692602E-02
   0.8051504     -0.3560461E-02
   0.8114317     -0.3429869E-02
   0.8177130     -0.3300821E-02
   0.8239942     -0.3173331E-02
   0.8302751     -0.3047489E-02
   0.8365557     -0.2923394E-02
   0.8428358     -0.2801148E-02
   0.8491154     -0.2680851E-02
   0.8553944     -0.2562603E-02
   0.8616727     -0.2446492E-02
   0.8679504     -0.2332484E-02
   0.8742278     -0.2220457E-02
   0.8805053     -0.2110287E-02
   0.8867837     -0.2001845E-02
   0.8930641     -0.1894998E-02
   0.8993476     -0.1789593E-02
   0.9056350     -0.1685384E-02
   0.9119237     -0.1582152E-02
   0.9182113     -0.1479670E-02
   0.9244998     -0.1377638E-02
   0.9307824     -0.1275696E-02
   0.9370541     -0.1172492E-02
   0.9433144     -0.1066336E-02
   0.9495659     -0.9554987E-03
   0.9558145     -0.8382105E-03
   0.9620604     -0.7129202E-03
   0.9682839     -0.5785835E-03
   0.9744447     -0.4350204E-03
   0.9804808     -0.2904003E-03
   0.9863015     -0.1618251E-03
   0.9917878     -0.6426154E-04
   0.9966020     -0.1164034E-04
    1.000000      0.6268044E-19
