E195  (11.82%)
   0.2478931     -0.3094423E-01
   0.2545831     -0.3086030E-01
   0.2612777     -0.3076369E-01
   0.2679760     -0.3065469E-01
   0.2746772     -0.3053358E-01
   0.2813804     -0.3040069E-01
   0.2880849     -0.3025631E-01
   0.2947898     -0.3010077E-01
   0.3014945     -0.2993422E-01
   0.3081984     -0.2975665E-01
   0.3149014     -0.2956800E-01
   0.3216033     -0.2936822E-01
   0.3283044     -0.2915727E-01
   0.3350053     -0.2893507E-01
   0.3417065     -0.2870154E-01
   0.3484092     -0.2845669E-01
   0.3551142     -0.2820088E-01
   0.3618226     -0.2793454E-01
   0.3685349     -0.2765810E-01
   0.3752517     -0.2737200E-01
   0.3819736     -0.2707667E-01
   0.3887007     -0.2677257E-01
   0.3954331     -0.2646016E-01
   0.4021707     -0.2613993E-01
   0.4089137     -0.2581244E-01
   0.4156618     -0.2547823E-01
   0.4224150     -0.2513785E-01
   0.4291733     -0.2479186E-01
   0.4359365     -0.2444082E-01
   0.4427047     -0.2408529E-01
   0.4494778     -0.2372583E-01
   0.4562557     -0.2336291E-01
   0.4630381     -0.2299694E-01
   0.4698250     -0.2262833E-01
   0.4766159     -0.2225751E-01
   0.4834105     -0.2188490E-01
   0.4902083     -0.2151093E-01
   0.4970087     -0.2113604E-01
   0.5038111     -0.2076065E-01
   0.5106149     -0.2038504E-01
   0.5174193     -0.2000932E-01
   0.5242238     -0.1963364E-01
   0.5310280     -0.1925811E-01
   0.5378314     -0.1888287E-01
   0.5446337     -0.1850803E-01
   0.5514348     -0.1813370E-01
   0.5582345     -0.1775999E-01
   0.5650327     -0.1738704E-01
   0.5718294     -0.1701501E-01
   0.5786246     -0.1664407E-01
   0.5854182     -0.1627436E-01
   0.5922105     -0.1590604E-01
   0.5990014     -0.1553927E-01
   0.6057912     -0.1517419E-01
   0.6125799     -0.1481095E-01
   0.6193677     -0.1444964E-01
   0.6261548     -0.1409032E-01
   0.6329413     -0.1373304E-01
   0.6397273     -0.1337789E-01
   0.6465127     -0.1302492E-01
   0.6532977     -0.1267420E-01
   0.6600821     -0.1232580E-01
   0.6668660     -0.1197981E-01
   0.6736492     -0.1163633E-01
   0.6804316     -0.1129548E-01
   0.6872133     -0.1095738E-01
   0.6939939     -0.1062214E-01
   0.7007735     -0.1028989E-01
   0.7075519     -0.9960751E-02
   0.7143288     -0.9634837E-02
   0.7211043     -0.9312285E-02
   0.7278782     -0.8993245E-02
   0.7346505     -0.8677864E-02
   0.7414214     -0.8366285E-02
   0.7481911     -0.8058644E-02
   0.7549599     -0.7755075E-02
   0.7617283     -0.7455708E-02
   0.7684968     -0.7160611E-02
   0.7752658     -0.6869729E-02
   0.7820355     -0.6582997E-02
   0.7888060     -0.6300358E-02
   0.7955772     -0.6021764E-02
   0.8023488     -0.5747172E-02
   0.8091204     -0.5476550E-02
   0.8158914     -0.5209978E-02
   0.8226613     -0.4947651E-02
   0.8294297     -0.4689766E-02
   0.8361965     -0.4436513E-02
   0.8429615     -0.4188077E-02
   0.8497249     -0.3944634E-02
   0.8564867     -0.3706314E-02
   0.8632475     -0.3473159E-02
   0.8700076     -0.3245192E-02
   0.8767676     -0.3022437E-02
   0.8835285     -0.2804913E-02
   0.8902911     -0.2592559E-02
   0.8970562     -0.2384350E-02
   0.9038242     -0.2178623E-02
   0.9105949     -0.1973715E-02
   0.9173675     -0.1767979E-02
   0.9241404     -0.1559981E-02
   0.9309102     -0.1349968E-02
   0.9376690     -0.1139125E-02
   0.9444041     -0.9287806E-03
   0.9510984     -0.7205595E-03
   0.9577238     -0.5186111E-03
   0.9642277     -0.3290155E-03
   0.9705395     -0.1575826E-03
   0.9765828     -0.1322380E-04
   0.9822752      0.8921721E-04
   0.9875479      0.1410681E-03
   0.9923582      0.1389996E-03
   0.9966683      0.8382138E-04
    1.000000     -0.5082197E-19
