E186  (10.27%)
   0.3044909     -0.3860001E-01
   0.3109207     -0.3864068E-01
   0.3173533     -0.3867216E-01
   0.3237885     -0.3869482E-01
   0.3302261     -0.3870903E-01
   0.3366658     -0.3871516E-01
   0.3431070     -0.3871356E-01
   0.3495492     -0.3870438E-01
   0.3559921     -0.3868767E-01
   0.3624352     -0.3866348E-01
   0.3688785     -0.3863188E-01
   0.3753219     -0.3859292E-01
   0.3817653     -0.3854664E-01
   0.3882090     -0.3849311E-01
   0.3946533     -0.3843239E-01
   0.4010984     -0.3836463E-01
   0.4075445     -0.3829002E-01
   0.4139919     -0.3820871E-01
   0.4204405     -0.3812090E-01
   0.4268904     -0.3802676E-01
   0.4333415     -0.3792646E-01
   0.4397935     -0.3782018E-01
   0.4462462     -0.3770810E-01
   0.4526993     -0.3759025E-01
   0.4591525     -0.3746666E-01
   0.4656058     -0.3733735E-01
   0.4720589     -0.3720234E-01
   0.4785119     -0.3706164E-01
   0.4849646     -0.3691528E-01
   0.4914173     -0.3676327E-01
   0.4978699     -0.3660563E-01
   0.5043227     -0.3644240E-01
   0.5107758     -0.3627365E-01
   0.5172291     -0.3609944E-01
   0.5236828     -0.3591981E-01
   0.5301369     -0.3573484E-01
   0.5365912     -0.3554459E-01
   0.5430457     -0.3534912E-01
   0.5495003     -0.3514849E-01
   0.5559547     -0.3494270E-01
   0.5624090     -0.3473173E-01
   0.5688629     -0.3451557E-01
   0.5753164     -0.3429418E-01
   0.5817695     -0.3406754E-01
   0.5882221     -0.3383562E-01
   0.5946743     -0.3359840E-01
   0.6011260     -0.3335584E-01
   0.6075774     -0.3310794E-01
   0.6140284     -0.3285467E-01
   0.6204791     -0.3259603E-01
   0.6269295     -0.3233201E-01
   0.6333797     -0.3206259E-01
   0.6398296     -0.3178777E-01
   0.6462792     -0.3150752E-01
   0.6527286     -0.3122185E-01
   0.6591777     -0.3093072E-01
   0.6656264     -0.3063407E-01
   0.6720747     -0.3033188E-01
   0.6785224     -0.3002410E-01
   0.6849696     -0.2971070E-01
   0.6914160     -0.2939162E-01
   0.6978614     -0.2906684E-01
   0.7043058     -0.2873631E-01
   0.7107489     -0.2839990E-01
   0.7171907     -0.2805750E-01
   0.7236312     -0.2770899E-01
   0.7300704     -0.2735422E-01
   0.7365084     -0.2699308E-01
   0.7429455     -0.2662541E-01
   0.7493819     -0.2625109E-01
   0.7558178     -0.2587000E-01
   0.7622533     -0.2548208E-01
   0.7686883     -0.2508724E-01
   0.7751225     -0.2468545E-01
   0.7815554     -0.2427664E-01
   0.7879864     -0.2386079E-01
   0.7944148     -0.2343784E-01
   0.8008396     -0.2300743E-01
   0.8072605     -0.2256911E-01
   0.8136771     -0.2212241E-01
   0.8200896     -0.2166686E-01
   0.8264984     -0.2120194E-01
   0.8329042     -0.2072712E-01
   0.8393078     -0.2024195E-01
   0.8457095     -0.1974611E-01
   0.8521092     -0.1923932E-01
   0.8585059     -0.1872135E-01
   0.8648982     -0.1819204E-01
   0.8712841     -0.1765125E-01
   0.8776612     -0.1709828E-01
   0.8840277     -0.1653198E-01
   0.8903830     -0.1595117E-01
   0.8967269     -0.1535457E-01
   0.9030604     -0.1474085E-01
   0.9093843     -0.1410826E-01
   0.9156960     -0.1345484E-01
   0.9219886     -0.1277914E-01
   0.9282509     -0.1208035E-01
   0.9344676     -0.1135743E-01
   0.9406215     -0.1060329E-01
   0.9466969     -0.9808551E-02
   0.9526812     -0.8964682E-02
   0.9585654     -0.8064599E-02
   0.9643531     -0.7103732E-02
   0.9700728     -0.6074537E-02
   0.9757757     -0.4964441E-02
   0.9814854     -0.3783948E-02
   0.9870483     -0.2599660E-02
   0.9921766     -0.1512573E-02
   0.9966579     -0.6140064E-03
    1.000000      0.2718975E-18
