E180  (8.59%)
   0.6690498     -0.1161540E-01
   0.6754691     -0.1142401E-01
   0.6818881     -0.1123214E-01
   0.6883071     -0.1103972E-01
   0.6947265     -0.1084676E-01
   0.7011465     -0.1065334E-01
   0.7075673     -0.1045953E-01
   0.7139887     -0.1026541E-01
   0.7204109     -0.1007104E-01
   0.7268334     -0.9876522E-02
   0.7332561     -0.9681925E-02
   0.7396785     -0.9487285E-02
   0.7461003     -0.9292537E-02
   0.7525213     -0.9097609E-02
   0.7589414     -0.8902420E-02
   0.7653607     -0.8706886E-02
   0.7717795     -0.8510920E-02
   0.7781982     -0.8314428E-02
   0.7846173     -0.8117353E-02
   0.7910372     -0.7919754E-02
   0.7974581     -0.7721723E-02
   0.8038800     -0.7523359E-02
   0.8103026     -0.7324769E-02
   0.8167254     -0.7126067E-02
   0.8231475     -0.6927373E-02
   0.8295679     -0.6728634E-02
   0.8359859     -0.6529538E-02
   0.8424011     -0.6329741E-02
   0.8488135     -0.6128887E-02
   0.8552234     -0.5926612E-02
   0.8616316     -0.5722538E-02
   0.8680390     -0.5516417E-02
   0.8744467     -0.5308306E-02
   0.8808551     -0.5098314E-02
   0.8872644     -0.4886565E-02
   0.8936745     -0.4673194E-02
   0.9000845     -0.4458296E-02
   0.9064932     -0.4241423E-02
   0.9128982     -0.4021830E-02
   0.9192960     -0.3798816E-02
   0.9256818     -0.3571733E-02
   0.9320501     -0.3339607E-02
   0.9383950     -0.3099502E-02
   0.9447115     -0.2847888E-02
   0.9509957     -0.2581325E-02
   0.9572448     -0.2296734E-02
   0.9634548     -0.1992779E-02
   0.9696188     -0.1668998E-02
   0.9757261     -0.1325699E-02
   0.9817176     -0.9732402E-03
   0.9874034     -0.6352543E-03
   0.9925427     -0.3406466E-03
   0.9968956     -0.1239900E-03
    1.000000      0.2981556E-18
